trial,PP0,PA,gamma,loss,feasible
196,4.9777624406138505,0.19895942188895221,0.08638142291667131,0.05011139259987444,True
197,4.923093476522192,0.19762540532179712,0.07582622221416607,0.05417183537081041,True
198,4.946173917158358,0.19954149425384626,0.08571475076283486,0.05131869063530176,True
199,4.906088513713883,0.19998379683641115,0.08067430354849747,0.05328055942811937,True
200,4.993092792594566,0.19665101215984,0.07953112950700782,0.05090574820369866,True
201,4.997497780221589,0.1983067709245302,0.09387937589456805,0.04968617140350273,True
202,4.988588793206333,0.1969079996885681,0.08622461236831047,0.05097924793796409,True
203,4.970809933178659,0.19653716533209853,0.08882617107236462,0.05223977917191428,True
204,4.969689626719873,0.1980110054602825,0.09106554800685654,0.05121327972098221,True
205,4.949311588262835,0.19857912905637676,0.08782814108445884,0.051865308028032214,True
206,4.9384909459341175,0.19795369754590036,0.08890647163802012,0.05298411079849105,True
207,4.983613225293656,0.1965598102161189,0.08043823260706662,0.05147075717627123,True
208,4.963534510379249,0.1982680050006737,0.08312170678712087,0.05129040955828012,True
209,4.963689214400436,0.19812576174772673,0.09090952531377477,0.05144690732485263,True
210,4.960901861286514,0.1977034095796808,0.08964375209956378,0.051899546239185204,True
211,4.951509612117291,0.19979130928369093,0.09253370509209524,0.050927441277657165,True
212,4.98421172617237,0.198334620413553,0.08745466682559197,0.05021947324210646,True
213,4.979689155175137,0.19718907680534248,0.08277932824577817,0.051218638797914516,True
214,4.97625961789945,0.1985679327684023,0.09136271960026081,0.05049188672092315,True
215,4.998897609456206,0.19561113148088993,0.08127568075316301,0.051375655204599524,True
216,4.9853263647601285,0.1972025437382971,0.09229292922264118,0.05099755674551354,True
217,4.983529237648855,0.19760714487735143,0.0926094144041725,0.05080593323707276,True
218,4.9720178373232145,0.19837189177989645,0.08690713168018278,0.05079604713028642,True
219,4.987080399193777,0.19920464486230405,0.09334452444698538,0.04959299194971481,True
220,4.999255094150133,0.1979169031064898,0.09319147988851285,0.049844045863561635,True
221,4.962464650437375,0.1996095204431504,0.08688881938932075,0.05043612953455456,True
