bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_boundary_penalty,objective_density_floor_penalty,objective_density_ratio,objective_main,objective_negative_penalty,objective_physics_penalty,objective_total,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.8799181328192706,20.738327026367188,0.08799181328192707,0.0,0.9869880094926282,0.4419051064822413,0.0,0.0013561464846134188,0.5312530662487818,0.02712292969226837,2823.804,0.08349,1.21833470584804,3.9652568177167806,4.231490966244144,4.0,5.183591523564821,2.27002321934697,23.004389313606254,1.4532020459369888,129,0.5312530662487818,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9168639064624335,21.801748275756836,0.09168639064624336,0.0,0.9910955773208765,0.451078836221296,0.0,0.0012159209698438646,0.5439811478373833,0.02431841939687729,2823.804,0.08349,0.8748414986284021,7.65757953991937,2.269014121347494,2.0,8.532421038547772,4.649320110658748,21.714162187754294,1.1336295323722885,130,0.5439811478373833,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8337553620888015,17.60594367980957,0.08337553620888016,0.018805621223157987,0.9481194378776842,0.40877386931171894,0.0,0.0014125422574579717,0.512367569001215,0.02825084514915943,2823.804,0.08349,1.1632957234945902,6.370528691402192,2.6450701180015685,3.0,7.533824414896782,3.586531177253173,26.18800442194352,3.7028767301896375,131,0.512367569001215,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8683382932420622,17.484798431396484,0.08683382932420623,0.0,0.9801225270911069,0.375813481758383,0.0,0.0013436892069876194,0.46399100028957685,0.026873784139752388,2823.804,0.08349,1.1182381493838225,8.665352263892576,2.022553506574202,2.0,9.783590413276398,7.002054647313122,26.56923547386592,2.140935014109846,132,0.46399100028957685,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8272378743127513,19.176610946655273,0.08272378743127513,0.24802781023951503,0.9251972189760485,0.41793034512646454,0.0,0.0012665541842579843,0.7499484969815127,0.025331083685159683,2823.804,0.08349,0.5242675850954877,2.1819489602904176,5.90641811470848,6.0,2.7062165453859053,8.989104254129066,25.226403526444496,4.4563967257515635,133,0.7499484969815127,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8386525902722457,17.043798446655273,0.08386525902722458,0.004709604140621382,0.9495290395859378,0.4060918282657677,0.0,0.0013926688581705094,0.49605936029178416,0.027853377163410187,2823.804,0.08349,1.3792691719315089,4.604195129546894,3.2133591520214044,3.0,5.983464301478403,7.156024517454246,25.106417421889454,3.648791549309267,134,0.49605936029178416,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8112711724806062,15.289765357971191,0.08112711724806063,0.0,1.0107031169958207,0.39846339448717427,0.0,0.0013081650249660015,0.4808986767602009,0.02616330049932003,2823.804,0.08349,0.7545589445521268,2.432280316734003,4.799909332920755,5.0,3.18683926128613,8.460026591108399,24.39422289753905,0.5983821837642034,135,0.4808986767602009,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9088369539827292,22.246339797973633,0.09088369539827293,0.003960987127434867,0.9496039012872565,0.4293984286406151,0.0,0.0012970129027962685,0.5255401240691192,0.02594025805592537,2823.804,0.08349,0.7926900534870167,9.73661527517296,2.4447760892015773,2.0,10.529305328659976,3.6211651752872074,24.67977583260716,3.4754556315499254,136,0.5255401240691192,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8493756461902772,19.335575103759766,0.08493756461902773,0.0,1.0282097214063546,0.4631183805058648,0.0,0.0012996102683246137,0.5493555553932171,0.02599220536649227,2823.804,0.08349,1.0713293452216908,1.2914867204597225,5.730808712705237,6.0,2.3628160656814132,6.547589397013537,20.724485791102015,0.2447891466707086,137,0.5493555553932171,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8833812021822866,21.620960235595703,0.08833812021822866,0.15579004634005744,0.9344209953659942,0.4395314864217482,0.0,0.0013797974213957788,0.6850394504014301,0.027595948427915573,2823.804,0.08349,0.9151137906649577,3.414895030576971,4.218879369259746,4.0,4.330008821241929,5.245734634031695,22.56576991899941,4.591897231593702,138,0.6850394504014301,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8510579434715116,18.738521575927734,0.08510579434715117,0.19776521155792093,0.9302234788442079,0.4150109535318792,0.0,0.0014321117661893368,0.6993140712031407,0.028642235323786736,2823.804,0.08349,1.4528857077572552,5.7060880219320556,3.3025681980173354,3.0,7.158973729689311,3.918927043575091,25.395848232643026,4.997905727396488,139,0.6993140712031407,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8258729918930298,17.406911849975586,0.08258729918930298,0.16772355060269972,0.93322764493973,0.36503024730482136,0.0,0.001400459185242653,0.6167415562820667,0.028009183704853058,2823.804,0.08349,1.0978438480922748,3.169960359540733,5.087387933355597,5.0,4.267804207633008,5.83743384819987,27.17645488636491,4.149057210643148,140,0.6167415562820667,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.858688147101283,19.508312225341797,0.0858688147101283,0.0,0.9536783890587986,0.4248619822692299,0.0,0.0013892538845539093,0.5121200508639121,0.027785077691078186,2823.804,0.08349,1.098405367724059,3.885162409580847,3.9551353540286973,4.0,4.983567777304906,3.9006383065585633,23.834909415778185,3.2260102356531806,141,0.5121200508639121,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8423088290140844,19.235855102539062,0.08423088290140845,0.0,0.9735903301150248,0.4230741790267646,0.0,0.0013477593660354615,0.5086528212942085,0.02695518732070923,2823.804,0.08349,1.1034079257801919,2.3301915055515425,4.721240327801002,5.0,3.4335994313317344,5.67909391648032,22.84709107313899,2.361867539009709,142,0.5086528212942085,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8821061176122011,21.118406295776367,0.08821061176122012,0.1416306772733411,0.9358369322726658,0.4440809914114055,0.0,0.0013613836839795113,0.6752836641299462,0.027227673679590225,2823.804,0.08349,1.4543767330382686,3.3331030412872438,2.955598894977961,3.0,4.787479774325512,7.549395487948153,21.91183481092469,4.655933362891862,143,0.6752836641299462,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.795880259728634,13.885814666748047,0.07958802597286341,0.0,1.0042477580478595,0.35181006637069273,0.0,0.0013733047991991044,0.43277139714275525,0.027466095983982086,2823.804,0.08349,1.3618523614451097,3.011779837307158,5.601944239298675,6.0,4.373632198752268,3.0997605724825004,29.341553764996107,0.5559770933820396,144,0.43277139714275525,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8294388830096038,18.659738540649414,0.08294388830096039,0.15633149001929358,0.9343668509980706,0.4218176538396779,0.0,0.0012865983881056309,0.6623796305480375,0.025731967762112617,2823.804,0.08349,0.5503671939882864,2.1937968538758192,5.2950073074663475,5.0,2.7441640478641056,9.740832227527939,23.461652466848467,4.258573406214654,145,0.6623796305480375,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7994514591552946,14.32114028930664,0.07994514591552947,0.0,1.011252658221645,0.37200533451206574,0.0,0.0013209981843829155,0.45327147861197814,0.02641996368765831,2823.804,0.08349,1.116453341412162,5.213370017857857,3.0609336260441458,3.0,6.329823359270019,8.161400862589232,27.15087094039929,0.34277029206768284,146,0.45327147861197814,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8032537939006584,14.348705291748047,0.08032537939006584,0.0,0.9768393501632792,0.34271941346803747,0.0,0.0013489686883985997,0.42439376154650194,0.026979373767971992,2823.804,0.08349,0.6552440580725866,5.121079848112553,3.5234112897217105,4.0,5.776323906185139,6.083974684974953,29.18927030971551,2.081493721116182,147,0.42439376154650194,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8337481261875451,17.812307357788086,0.08337481261875451,0.11916865743554772,0.9380831342564452,0.38613969657484865,0.0,0.001260853372514248,0.5899440200016651,0.025217067450284958,2823.804,0.08349,0.762727239425148,2.2311109611193096,5.967366689844848,6.0,2.9938382005444577,9.746074834120126,27.709104037386872,3.4190360757184006,148,0.5899440200016651,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8467672032518243,17.554370880126953,0.08467672032518243,0.0,0.9512286770350133,0.41548026575332797,0.0,0.001382825803011656,0.5015398118815221,0.027656516060233116,2823.804,0.08349,0.8047198257117045,5.365901850380851,2.8193274249557585,3.0,6.170621676092556,6.3802574098488325,24.892122438126503,3.6472790953611196,149,0.5015398118815221,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8048378116038678,14.076719284057617,0.08048378116038679,0.0,0.9943154973641418,0.34053982403591976,0.0,0.0012971900403499605,0.4223207952366565,0.025943800806999207,2823.804,0.08349,1.3238247529696339,5.618273831637666,2.6511028121230713,3.0,6.9420985846073,8.759917413190198,29.586213167012097,1.1982977369768921,150,0.4223207952366565,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8000456904679888,15.031957626342773,0.08000456904679888,0.0,1.0003486180245615,0.3831534905538393,0.0,0.0013510319404304028,0.46450909154106856,0.027020638808608055,2823.804,0.08349,0.6050194995839131,6.916637638556843,2.508225561924007,3.0,7.521657138140756,4.897965747110622,27.46293716153289,1.0355508779603433,151,0.46450909154106856,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8468061972181056,18.092355728149414,0.08468061972181057,0.2453753428252381,0.9254624657174761,0.4207699264125794,0.0,0.00135500505566597,0.7521808940152941,0.027100101113319397,2823.804,0.08349,1.0590691953527052,2.398888350982182,3.9324827689233968,4.0,3.457957546334887,9.870548368905418,23.702378554244966,4.885880210837445,152,0.7521808940152941,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8427853545176474,19.785768508911133,0.08427853545176474,0.23389513985603183,0.9266104860143968,0.4086266363269403,0.0,0.0013783257454633713,0.7281786373802002,0.027566514909267426,2823.804,0.08349,1.4439231491524183,1.8522962580274638,5.061752739722224,5.0,3.296219407179882,7.208201735475816,23.689298771375228,4.864373190207734,153,0.7281786373802002,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8899732971859267,22.285018920898438,0.08899732971859267,0.0,0.9527403758318017,0.4513033608422413,0.0,0.001334895007312298,0.5416355855681463,0.026697900146245956,2823.804,0.08349,1.234633523625226,2.292856328349522,3.8023340187794195,4.0,3.5274898519747477,6.7801656342402845,20.890125042139275,3.497222803338906,154,0.5416355855681463,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8310207597115978,18.7276611328125,0.08310207597115979,0.0,0.9643939583175971,0.4320615294254971,0.0,0.0012943487614393236,0.5164579541580961,0.02588697522878647,2823.804,0.08349,0.6904153193351793,2.0625680207586417,4.84026714363032,5.0,2.752983340093821,8.363296529010999,22.128213229480103,2.881838480423945,155,0.5164579541580961,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9068435700273115,20.48824691772461,0.09068435700273116,0.0,0.998381959342419,0.40517780332458264,0.0,0.0013041137717664242,0.4971662740990802,0.026082275435328484,2823.804,0.08349,1.211562966535292,9.429285894877742,2.096345249017858,2.0,10.640848861413033,3.9090419527008997,25.190739675526967,1.0384649317035293,156,0.4971662740990802,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8131053742998653,16.148656845092773,0.08131053742998653,0.00671343711746597,0.9493286562882534,0.3814474683473226,0.0,0.0014012936502695084,0.4708727365450447,0.028025873005390167,2823.804,0.08349,0.73851754639614,5.059902575495308,3.5841737685862745,4.0,5.798420121891448,4.090877982149436,27.28455846971523,3.3588510084391956,157,0.4708727365450447,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8376685762331311,20.155855178833008,0.08376685762331311,0.27137010890538993,0.922862989109461,0.4053161091339429,0.0,0.0013479668647050859,0.7618010425273509,0.026959337294101715,2823.804,0.08349,1.3613667061107857,1.7535846828941009,5.778809257360366,6.0,3.1149513890048866,6.7636014377084654,25.453309771737786,4.6573340040344196,158,0.7618010425273509,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9091320701757674,21.426509857177734,0.09091320701757674,0.0,1.0049011096674363,0.4449108469369642,0.0,0.0012301266193389894,0.5370541805738799,0.024602532386779785,2823.804,0.08349,0.9281493276230777,5.526623036308174,2.416256519431716,2.0,6.4547723639312515,8.087422441157077,20.99696716901958,0.6820604111650208,159,0.5370541805738799,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9021850333532102,22.56575584411621,0.09021850333532103,0.20253613265324155,0.9297463867346758,0.4569575571789288,0.0,0.001342426147311926,0.7510546193148033,0.026848522946238518,2823.804,0.08349,0.682700224114613,5.441241285867711,3.4799124694965626,3.0,6.123941509982323,4.249883689986904,22.621708219933875,4.912611870874169,160,0.7510546193148033,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8322527894201543,17.647619247436523,0.08322527894201544,0.009801309126659108,0.949019869087334,0.40752934250574996,0.0,0.001416456513106823,0.5019723870875313,0.02832913026213646,2823.804,0.08349,1.3916809252955802,6.26982819425122,3.170954879803491,3.0,7.661509119546801,3.233554273114504,26.218081631754906,3.5846909668454514,161,0.5019723870875313,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8239009203089466,18.062833786010742,0.08239009203089466,0.04719468777371949,0.945280531222628,0.40775012326607263,0.0,0.0013065505772829056,0.5386414536479697,0.02613101154565811,2823.804,0.08349,1.4067536260788949,1.4015061985714523,4.951688950300715,5.0,2.808259824650347,9.804843048778793,23.84614217203053,3.3947986618335486,162,0.5386414536479697,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8105701654340818,15.514802932739258,0.08105701654340819,0.0,1.0016087207473285,0.38613980046176194,0.0,0.0013594305142760278,0.46855624751944613,0.027188610285520554,2823.804,0.08349,0.566615956983072,4.846064232597441,4.062328934034486,4.0,5.412680189580513,4.734091668632359,26.38481242695441,0.9209517567197156,163,0.46855624751944613,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.852110147390408,18.845718383789062,0.0852110147390408,0.0,0.9613847739609163,0.4360546949848849,0.0,0.001334896218031645,0.5226006059419573,0.026697924360632896,2823.804,0.08349,1.3389937515112607,1.875866716833614,4.197411728801022,4.0,3.2148604683448747,8.83239590878058,21.69183778216008,2.907214217804404,164,0.5226006059419573,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8219057236990569,17.318105697631836,0.08219057236990569,0.0,1.0103236312339912,0.4134156856165401,0.0,0.0013552370481193067,0.49696149503456505,0.02710474096238613,2823.804,0.08349,1.4410640621155395,6.166105458112314,3.157858797167828,3.0,7.6071695202278535,2.5690927118220657,25.390601272505627,0.20656662188201447,165,0.49696149503456505,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8832955095330155,21.592071533203125,0.08832955095330156,0.0,0.9756462863027126,0.4600684689086848,0.0,0.0013003102503716946,0.549698330112358,0.02600620500743389,2823.804,0.08349,0.9690128486002738,2.0752154273054995,4.077145528727065,4.0,3.0442282759057733,7.88262160052248,20.059534704145573,2.366360045936693,166,0.549698330112358,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8175212272223614,16.153474807739258,0.08175212272223614,0.0,0.9884038237412163,0.39672506618173825,0.0,0.0013791228644549848,0.47985631176842936,0.027582457289099693,2823.804,0.08349,0.7663966309214757,4.873458386392022,4.325766934311633,4.0,5.639855017313497,3.4713082171531173,26.030728286407104,1.4357165061598531,167,0.47985631176842936,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8395002442718825,21.253952026367188,0.08395002442718826,0.0,0.97942597825875,0.467417262257505,0.0,0.001276807300746441,0.5526440939854397,0.025536146014928818,2823.804,0.08349,1.2036539047606625,1.2042881249002182,5.975332871254388,6.0,2.4079420296608807,6.0781633611154975,20.52581553908078,2.252692661161028,168,0.5526440939854397,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8116765463094029,16.532814025878906,0.08116765463094029,0.08217100886678264,0.9417828991133217,0.3863931900320704,0.0,0.0014205755665898324,0.5511524290963832,0.028411511331796646,2823.804,0.08349,1.3189305085473064,6.654677461832769,2.5325594909730174,3.0,7.973607970380075,3.899137089579389,27.819961000719616,4.107576063398673,169,0.5511524290963832,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8309304836262597,17.442411422729492,0.08309304836262597,0.0,1.01057060196095,0.4122401439205296,0.0,0.0013520615175366402,0.49668525380069223,0.027041230350732803,2823.804,0.08349,0.9518022760844609,2.929344125125657,4.782674599987505,5.0,3.881146401210118,4.48158037816586,23.887312384216447,0.5829665364519809,170,0.49668525380069223,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8245601815076286,15.728522300720215,0.08245601815076287,0.0,0.9875197372078677,0.3966717781422568,0.0,0.0013711443170905113,0.48049894061011017,0.027422886341810226,2823.804,0.08349,1.3797083825328356,4.944469995341259,3.3417735088859253,3.0,6.3241783778740945,6.527121105393586,25.49965623901587,1.5909189033954392,171,0.48049894061011017,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8674224589534044,20.822275161743164,0.08674224589534045,0.0,1.0138811994023342,0.4706786714760024,0.0,0.001298669818788767,0.5587195871901316,0.025973396375775337,2823.804,0.08349,1.0456651677053213,1.7906946296130504,5.6098926605996215,6.0,2.8363597973183716,4.072779858401794,21.090938642312025,0.7799022936960992,172,0.5587195871901316,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8145638517492174,15.43397331237793,0.08145638517492175,0.0,0.9958725573295794,0.39638499404455696,0.0,0.0012899450957775116,0.47913132431525624,0.025798901915550232,2823.804,0.08349,1.030482620696843,1.9213740321747097,4.578452806721082,5.0,2.9518566528715526,9.780114074275804,24.539397338633567,1.1053236533268052,173,0.47913132431525624,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8827630352658994,20.168601989746094,0.08827630352658994,0.0,0.993310114402493,0.43874944422327256,0.0,0.0013362109661102296,0.5283619587159727,0.02672421932220459,2823.804,0.08349,0.9473348277637882,2.9960077627842767,3.6668168530314507,4.0,3.943342590548065,6.201825736422388,21.97519609861465,1.4730508457257345,174,0.5283619587159727,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.868861287576611,19.410608291625977,0.08688612875766111,0.0,0.9692396940964456,0.43429334727788166,0.0,0.0013587803579866887,0.5225382563935295,0.027175607159733772,2823.804,0.08349,0.5339798968757933,6.211888701198483,2.757933919877554,3.0,6.745868598074277,4.016714032117831,24.254319826340662,2.543308203812577,175,0.5225382563935295,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8210384793592421,17.567398071289062,0.08210384793592422,0.2684294925663988,0.9231570507433601,0.3671388010651125,0.0,0.001329893618822098,0.7190020351862576,0.026597872376441956,2823.804,0.08349,0.7245173325861421,3.025227083458609,5.137810791512725,5.0,3.7497444160447513,8.771729932459806,27.520452012683563,4.715084781165453,176,0.7190020351862576,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8249441057412848,16.100364685058594,0.08249441057412848,0.0,1.0234050073024374,0.31572752764181716,0.0,0.0012972252443432808,0.39951916346028893,0.025944504886865616,2823.804,0.08349,1.1926161663640018,10.055472265009016,2.077505030778942,2.0,11.248088431373018,7.393228093693154,29.88940495643919,0.06365737281426087,177,0.39951916346028893,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.807818429747593,15.093901634216309,0.08078184297475931,0.0,0.9952872459915627,0.377457109795138,0.0,0.0013676380738615991,0.45960659084375893,0.02735276147723198,2823.804,0.08349,0.7526903165737041,4.665997154050684,4.2543903971795265,4.0,5.418687470624389,5.076380104497571,26.751129986995124,1.1871080697693048,178,0.45960659084375893,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8399676870618087,17.103382110595703,0.08399676870618088,0.1916541866318977,0.9308345813368102,0.35102338763761537,0.0,0.0013350388035178185,0.6280093817792118,0.02670077607035637,2823.804,0.08349,1.4998518673480628,3.3478309122597616,4.325893024203246,4.0,4.847682779607824,9.800648122232039,29.191379240663338,4.1894602335995526,179,0.6280093817792118,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8787834650794532,20.781719207763672,0.08787834650794532,0.0,1.0123291865293664,0.4454858148882433,0.0,0.0013316052965819836,0.5346957666927706,0.02663210593163967,2823.804,0.08349,1.205237887750446,3.6547625556292607,4.405206002328183,4.0,4.860000443379707,2.9392211481054114,22.379222921624237,0.24560904302276976,180,0.5346957666927706,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8253324383564696,17.036136627197266,0.08253324383564697,0.0,0.9683750061593679,0.3990537341389002,0.0,0.0013476130552589893,0.4829345910298062,0.026952261105179787,2823.804,0.08349,0.8692559578909759,2.7055038629901236,4.51789909863818,5.0,3.5747598208810993,6.7391349370749225,24.61293404148042,2.506021094039776,181,0.4829345910298062,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8121219313170085,15.48007583618164,0.08121219313170086,0.0,0.966933737611711,0.36678539921801434,0.0,0.001347734034061432,0.4493453263837766,0.026954680681228638,2823.804,0.08349,1.000096974866309,2.7761664782884683,5.916309144578026,6.0,3.7762634531547774,5.6837815792618125,28.341362298190475,2.2495409637882595,182,0.4493453263837766,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8641172039800789,22.015148162841797,0.08641172039800789,0.21539528006225495,0.9284604719937745,0.4351083598846443,0.0,0.0013585224747657777,0.7382738828196729,0.027170449495315552,2823.804,0.08349,0.6151040710712167,3.510372573437072,4.546426359338488,5.0,4.125476644508288,2.9486320627253706,23.576015285266813,4.656587239893453,183,0.7382738828196729,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8448178846363696,18.72559356689453,0.08448178846363696,0.0,1.0104515492910302,0.4449270125791957,0.0,0.001354803051799536,0.5307636040946322,0.027096061035990715,2823.804,0.08349,1.2927627354899411,2.1177662823053387,5.644186177829727,6.0,3.41052901779528,2.718937254493987,23.182111361265665,0.6794445153494483,184,0.5307636040946322,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9215752080435218,21.333606719970703,0.09215752080435219,0.0,1.0025752238595171,0.42757226233288137,0.0,0.0012598401866853238,0.5209896233239188,0.025196803733706474,2823.804,0.08349,0.9708016220998614,7.429612436506382,2.4491021063725973,2.0,8.400414058606243,6.013399374972562,22.814227492185047,0.8241261580018067,185,0.5209896233239188,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8624700839228986,19.216285705566406,0.08624700839228987,0.0,0.9872360567362324,0.4267453323736775,0.0,0.0013698572292923927,0.5143621979952597,0.027397144585847855,2823.804,0.08349,0.957769377168045,4.343994418544016,4.231829925889018,4.0,5.301763795712061,2.8276435687772956,24.03469875162554,1.4996188486584883,186,0.5143621979952597,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.876183454761501,21.049407958984375,0.0876183454761501,0.10525574194754306,0.9394744258052456,0.44424939055395163,0.0,0.0013724206946790218,0.6384958986723238,0.027448413893580437,2823.804,0.08349,0.8932504085426994,5.977068451965678,2.7517154144105005,3.0,6.870318860508378,3.209300081268192,23.820256662793327,4.138757445836302,187,0.6384958986723238,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8853077012073176,21.28520965576172,0.08853077012073177,0.0,0.9953152379920086,0.4643869993690444,0.0,0.001279882248491049,0.5541976517382672,0.025597644969820976,2823.804,0.08349,1.176490676633843,4.073999474667255,3.413915996226258,3.0,5.250490151301098,5.073518987823483,20.82498944172678,1.0274949176966093,188,0.5541976517382672,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8790059809123245,22.053903579711914,0.08790059809123246,0.0,0.9898864008602021,0.4603846252607724,0.0,0.0012880573980510236,0.549573280750056,0.02576114796102047,2823.804,0.08349,0.7455055117250521,2.3267382927880025,4.79470014507778,5.0,3.0722438045130547,5.255861160341948,20.61708018290722,1.798882364552667,189,0.549573280750056,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7857392983435134,14.419960021972656,0.07857392983435135,0.0,0.9888441960567003,0.3255843554266664,0.0,0.0013530188240110875,0.40551130408502883,0.02706037648022175,2823.804,0.08349,0.9994956507393091,4.4055070960722835,4.804151245281219,5.0,5.405002746811593,2.800243085064703,29.825256819122668,1.2895435928974548,190,0.40551130408502883,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8606586885029396,17.002573013305664,0.08606586885029396,0.0,0.9974137533810148,0.3586095883961494,0.0,0.0013370087370276453,0.446012465983471,0.026740174740552902,2823.804,0.08349,1.4148042894698176,9.07606745847428,2.4627995226759007,2.0,10.490871747944098,6.35098248297551,27.332725978863706,1.3131182524855134,191,0.446012465983471,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8213280966441641,15.942912101745605,0.08213280966441641,0.0,0.9797959922352828,0.36578511175618306,0.0,0.0012952628545463086,0.4492131842751458,0.02590525709092617,2823.804,0.08349,1.3897706353979378,1.967027996548293,5.090662502686877,5.0,3.356798631946231,9.73632815380894,26.520321313540094,1.7105749983468765,192,0.4492131842751458,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8776228862955878,21.465614318847656,0.08776228862955879,0.223890250404708,0.9276109749595292,0.4466780443679084,0.0,0.001382905337959528,0.7597134887401348,0.02765810675919056,2823.804,0.08349,0.8684998826451295,6.33168431362944,3.2278945977526727,3.0,7.200184196274569,2.5596389395133654,24.160191528337073,4.957408961596327,193,0.7597134887401348,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.882330147995681,20.882761001586914,0.0882330147995681,0.0,0.9934476688038514,0.4578518460856452,0.0,0.0012919641099870206,0.5473768249952004,0.02583928219974041,2823.804,0.08349,0.6961133384433542,2.4371482137044853,3.5274969138537733,4.0,3.1332615521478395,7.872887034974027,20.405933243565386,1.5548962021440882,194,0.5473768249952004,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8347901776448068,15.816353797912598,0.08347901776448069,0.0,0.9865519050768943,0.3364290591206649,0.0,0.001267068460583687,0.42117514534572925,0.025341369211673737,2823.804,0.08349,0.9855494202655408,2.805126876513578,5.456836709005214,5.0,3.790676296779119,9.852957646090786,28.80633912998638,1.4758599943125517,195,0.42117514534572925,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8486476156922188,20.70763397216797,0.08486476156922189,0.2092413562734441,0.9290758643726555,0.4229002140655024,0.0,0.0013487220741808415,0.7183550539823492,0.02697444148361683,2823.804,0.08349,0.5734517232319207,2.893442276375737,5.310987954225161,5.0,3.4668939996076573,6.123314701862759,23.457784699901044,4.869300386201258,196,0.7183550539823492,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8254436874726478,18.497488021850586,0.08254436874726478,0.23975114847130885,0.9260248851528691,0.388691418269945,0.0,0.0014061817899346353,0.7123931172784532,0.028123635798692703,2823.804,0.08349,0.6560474038117771,3.8639528609733924,5.024072082581997,5.0,4.520000264785169,3.8731842838263706,26.473185607752214,4.553821339468016,197,0.7123931172784532,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8472783406302246,17.661104202270508,0.08472783406302246,0.0,1.0159220193290557,0.411978163179153,0.0,0.0013624180108308794,0.4980684152530063,0.027248360216617584,2823.804,0.08349,1.3611967550061204,3.230410902935767,3.5475457888697504,4.0,4.591607657941887,5.298909046599273,23.665339678366824,0.14932772417481976,198,0.4980684152530063,ood:cond:pp:2823.8 outside [505.725,2097.14]
