case_id,case_index,var,region,boundary_type,n_points,rmse,r2
case_g050_op03,6.0,ne,all_plasma,na,128000.0,6.023813058996677e+16,0.9947097570620848
case_g050_op03,6.0,ni,boundary_in,na,4998.0,5.680025732574122e+16,0.9735934801621546
case_g050_op03,6.0,ni,plasma_mid,na,12932.0,4.856542821656555e+16,0.9800542384157709
case_g050_op03,6.0,ni,plasma_deep,na,110070.0,6.07222128306894e+16,0.9941490975562584
case_g050_op03,6.0,ni,chamber_near,na,2072.0,1038403567739146.8,0.0
case_g050_op03,6.0,ni,chamber_far,na,124681.0,2583279414209633.0,0.0
case_g050_op03,6.0,ni,all_plasma,na,128000.0,5.9455537938204e+16,0.9948460225960285
case_g050_op03,6.0,Te,boundary_in,na,4998.0,0.15380134269430024,0.6061631486203463
case_g050_op03,6.0,Te,plasma_mid,na,12932.0,0.1091628979342849,0.7898237158681076
case_g050_op03,6.0,Te,plasma_deep,na,110070.0,0.06569133379323862,0.7720643928080251
case_g050_op03,6.0,Te,chamber_near,na,2072.0,0.0966549315290966,0.0
case_g050_op03,6.0,Te,chamber_far,na,124681.0,0.19859556091828687,0.0
case_g050_op03,6.0,Te,all_plasma,na,128000.0,0.07640978902724416,0.7636062996850546
case_g050_op03,6.0,phi,boundary_in,na,4998.0,0.6106490536937651,0.9247153481113946
case_g050_op03,6.0,phi,plasma_mid,na,12932.0,0.38072330570401497,0.9466523049201535
case_g050_op03,6.0,phi,plasma_deep,na,110070.0,0.18027784976162112,0.9823249150921461
case_g050_op03,6.0,phi,chamber_near,na,2072.0,0.5280844010800937,0.0
case_g050_op03,6.0,phi,chamber_far,na,124681.0,0.6624925130076763,0.0
case_g050_op03,6.0,phi,all_plasma,na,128000.0,0.23906553665963703,0.9842727476576162
case_g028_op04,7.0,ne,boundary_in,na,4998.0,1.6890610476234048e+16,0.9236444912406594
case_g028_op04,7.0,ne,plasma_mid,na,12932.0,1.883846414605618e+16,0.9018429216501308
case_g028_op04,7.0,ne,plasma_deep,na,110070.0,3.3341913403974084e+16,0.8673039886137095
case_g028_op04,7.0,ne,chamber_near,na,2072.0,672215898163102.8,0.0
case_g028_op04,7.0,ne,chamber_far,na,124681.0,664627100445321.1,0.0
case_g028_op04,7.0,ne,all_plasma,na,128000.0,3.166946846796296e+16,0.8840256218537358
case_g028_op04,7.0,ni,boundary_in,na,4998.0,1.597905630312083e+16,0.9315607828220391
case_g028_op04,7.0,ni,plasma_mid,na,12932.0,1.7491506549769582e+16,0.9153676701001886
case_g028_op04,7.0,ni,plasma_deep,na,110070.0,3.4870208529621452e+16,0.8548594792891588
case_g028_op04,7.0,ni,chamber_near,na,2072.0,635268195949988.6,0.0
case_g028_op04,7.0,ni,chamber_far,na,124681.0,735313161960226.1,0.0
case_g028_op04,7.0,ni,all_plasma,na,128000.0,3.2961897521109204e+16,0.8743461904161095
case_g028_op04,7.0,Te,boundary_in,na,4998.0,0.19687143130565812,0.8264803175655374
case_g028_op04,7.0,Te,plasma_mid,na,12932.0,0.11715333374096784,0.9361838910106647
case_g028_op04,7.0,Te,plasma_deep,na,110070.0,0.0881508302642225,0.9194262321208168
case_g028_op04,7.0,Te,chamber_near,na,2072.0,0.1515998995968784,0.0
case_g028_op04,7.0,Te,chamber_far,na,124681.0,0.31896042848238765,0.0
case_g028_op04,7.0,Te,all_plasma,na,128000.0,0.09788829951359261,0.9163948972729659
case_g028_op04,7.0,phi,boundary_in,na,4998.0,0.5957961295590376,0.9752910827680483
case_g028_op04,7.0,phi,plasma_mid,na,12932.0,0.320051982147547,0.9913168408086546
case_g028_op04,7.0,phi,plasma_deep,na,110070.0,0.24263711310324382,0.9937347313089753
case_g028_op04,7.0,phi,chamber_near,na,2072.0,0.3159322992715862,0.0
case_g028_op04,7.0,phi,chamber_far,na,124681.0,0.40346392104341505,0.0
case_g028_op04,7.0,phi,all_plasma,na,128000.0,0.2735608350980945,0.9945603150959518
case_g022_op02,8.0,ne,boundary_in,na,4998.0,1.3750458039315634e+17,0.9072611386182728
case_g022_op02,8.0,ne,plasma_mid,na,12932.0,1.1604910662908859e+17,0.9373847207041808
case_g022_op02,8.0,ne,plasma_deep,na,110070.0,3.019679659436847e+17,0.9504276235627208
case_g022_op02,8.0,ne,chamber_near,na,2072.0,5.788522398454653e+16,0.0
case_g022_op02,8.0,ne,chamber_far,na,124681.0,1.246395632601475e+17,0.0
case_g022_op02,8.0,ne,all_plasma,na,128000.0,2.8374387084581642e+17,0.9591588332785969
case_g022_op02,8.0,ni,boundary_in,na,4998.0,1.3946298039840811e+17,0.9045174105378795
case_g022_op02,8.0,ni,plasma_mid,na,12932.0,1.2746655433316699e+17,0.9244568454868674
case_g022_op02,8.0,ni,plasma_deep,na,110070.0,2.995400812736387e+17,0.9512215492980282
case_g022_op02,8.0,ni,chamber_near,na,2072.0,4.9231380244938616e+16,0.0
case_g022_op02,8.0,ni,chamber_far,na,124681.0,1.1449167920317051e+17,0.0
case_g022_op02,8.0,ni,all_plasma,na,128000.0,2.8205822193391392e+17,0.9596410953489797
case_g022_op02,8.0,Te,boundary_in,na,4998.0,0.3270209634996296,-1.2278840313385424
case_g022_op02,8.0,Te,plasma_mid,na,12932.0,0.27366045883841994,-0.6321553745314634
case_g022_op02,8.0,Te,plasma_deep,na,110070.0,0.13491313753408327,-0.1938663931394462
case_g022_op02,8.0,Te,chamber_near,na,2072.0,0.5294192147356783,0.0
case_g022_op02,8.0,Te,chamber_far,na,124681.0,0.8447006998491299,0.0
case_g022_op02,8.0,Te,all_plasma,na,128000.0,0.16551111356433643,-0.37257144959308275
case_g022_op02,8.0,phi,boundary_in,na,4998.0,1.7122273527282572,0.23348806105679598
case_g022_op02,8.0,phi,plasma_mid,na,12932.0,1.1176739852447217,0.3818379645193044
case_g022_op02,8.0,phi,plasma_deep,na,110070.0,0.35355428803826283,0.9145198099992277
case_g022_op02,8.0,phi,chamber_near,na,2072.0,2.665924133129319,0.0
case_g022_op02,8.0,phi,chamber_far,na,124681.0,2.9190298376035333,0.0
case_g022_op02,8.0,phi,all_plasma,na,128000.0,0.5900619701099066,0.8801870967723602
case_g024_op04,9.0,ne,boundary_in,na,4998.0,1327847019701799.8,0.9774188934306498
case_g024_op04,9.0,ne,plasma_mid,na,12932.0,1829285279721960.8,0.9548441872903082
case_g024_op04,9.0,ne,plasma_deep,na,110070.0,1.023978898868846e+16,0.3528930318466027
case_g024_op04,9.0,ne,chamber_near,na,2072.0,482397967497656.4,0.0
case_g024_op04,9.0,ne,chamber_far,na,124681.0,588373553642566.1,0.0
case_g024_op04,9.0,ne,all_plasma,na,128000.0,9516961372986950.0,0.4923056468359549
case_g024_op04,9.0,ni,boundary_in,na,4998.0,1036544294145140.9,0.9861728903147631
case_g024_op04,9.0,ni,plasma_mid,na,12932.0,1615419178092906.8,0.9647541446653062
case_g024_op04,9.0,ni,plasma_deep,na,110070.0,9651898073503376.0,0.42501425516462155
case_g024_op04,9.0,ni,chamber_near,na,2072.0,632429731165327.1,0.0
case_g024_op04,9.0,ni,chamber_far,na,124681.0,765732019397840.5,0.0
case_g024_op04,9.0,ni,all_plasma,na,128000.0,8967451210229735.0,0.5488720852098632
case_g024_op04,9.0,Te,boundary_in,na,4998.0,0.3971013572340035,0.336568409025624
case_g024_op04,9.0,Te,plasma_mid,na,12932.0,0.31065243827520955,0.5899141056646218
case_g024_op04,9.0,Te,plasma_deep,na,110070.0,0.29948019234421264,0.3217299529440587
case_g024_op04,9.0,Te,chamber_near,na,2072.0,0.17467825147806754,0.0
case_g024_op04,9.0,Te,chamber_far,na,124681.0,0.18294233999555504,0.0
case_g024_op04,9.0,Te,all_plasma,na,128000.0,0.3050119684493273,0.3789436552635883
case_g024_op04,9.0,phi,boundary_in,na,4998.0,0.8515306902090669,0.9693447563778267
case_g024_op04,9.0,phi,plasma_mid,na,12932.0,0.6458737808974816,0.9778684654107244
