case_id,case_index,var,region,boundary_type,n_points,rmse,r2
case_g017_op04,12.0,phi,boundary_in,na,4998.0,0.856834502187135,0.9551353540037291
case_g017_op04,12.0,phi,plasma_mid,na,12932.0,1.0393369504588292,0.9138873494752219
case_g017_op04,12.0,phi,plasma_deep,na,110070.0,0.8078490186659856,0.9319704318289419
case_g017_op04,12.0,phi,chamber_near,na,2072.0,0.24001771435444766,0.0
case_g017_op04,12.0,phi,chamber_far,na,124681.0,0.2327918558937739,0.0
case_g017_op04,12.0,phi,all_plasma,na,128000.0,0.8360653185718896,0.9569899974781767
case_g025_op03,13.0,ne,boundary_in,na,4998.0,2.5729808782540397e+17,0.8857326006787547
case_g025_op03,13.0,ne,plasma_mid,na,12932.0,3.1857284279276416e+17,0.822295714334984
case_g025_op03,13.0,ne,plasma_deep,na,110070.0,9.013463199284006e+17,0.695089466940787
case_g025_op03,13.0,ne,chamber_near,na,2072.0,1.2969471110001538e+16,0.0
case_g025_op03,13.0,ne,chamber_far,na,124681.0,4803995862383411.0,0.0
case_g025_op03,13.0,ne,all_plasma,na,128000.0,8.4348130406551e+17,0.7468487370566247
case_g025_op03,13.0,ni,boundary_in,na,4998.0,2.500501194794643e+17,0.8920254721536471
case_g025_op03,13.0,ni,plasma_mid,na,12932.0,3.200666593873524e+17,0.8206238304000206
case_g025_op03,13.0,ni,plasma_deep,na,110070.0,9.058867381801759e+17,0.6920097637305281
case_g025_op03,13.0,ni,chamber_near,na,2072.0,1.096523479524861e+16,0.0
case_g025_op03,13.0,ni,chamber_far,na,124681.0,3509962387848156.5,0.0
case_g025_op03,13.0,ni,all_plasma,na,128000.0,8.476259080681567e+17,0.7443467021525161
case_g025_op03,13.0,Te,boundary_in,na,4998.0,0.45653444487955486,-2.8070522072680135
case_g025_op03,13.0,Te,plasma_mid,na,12932.0,0.257919390221703,-0.304389583361913
case_g025_op03,13.0,Te,plasma_deep,na,110070.0,0.20987584777535848,-1.6627501654676435
case_g025_op03,13.0,Te,chamber_near,na,2072.0,0.18116776092741338,0.0
case_g025_op03,13.0,Te,chamber_far,na,124681.0,0.10647867074355062,0.0
case_g025_op03,13.0,Te,all_plasma,na,128000.0,0.22964508440375594,-1.4157812093463669
case_g025_op03,13.0,phi,boundary_in,na,4998.0,0.6058798367709037,0.9200629069041194
case_g025_op03,13.0,phi,plasma_mid,na,12932.0,0.48993226140347046,0.9114158879077595
case_g025_op03,13.0,phi,plasma_deep,na,110070.0,0.4753848924975669,0.8773879452652986
case_g025_op03,13.0,phi,chamber_near,na,2072.0,1.3563180040265688,0.0
case_g025_op03,13.0,phi,chamber_far,na,124681.0,0.4137168846432751,0.0
case_g025_op03,13.0,phi,all_plasma,na,128000.0,0.482616885157077,0.9289883934575391
case_g046_op04,14.0,ne,boundary_in,na,4998.0,8.39615423546574e+16,0.8079733989990624
case_g046_op04,14.0,ne,plasma_mid,na,12932.0,8.284296714764765e+16,0.8076131670924662
case_g046_op04,14.0,ne,plasma_deep,na,110070.0,1.3149186739527128e+17,0.8421440058396202
case_g046_op04,14.0,ne,chamber_near,na,2072.0,3330986105817984.0,0.0
case_g046_op04,14.0,ne,chamber_far,na,124681.0,2910024646531647.5,0.0
case_g046_op04,14.0,ne,all_plasma,na,128000.0,1.2584427086685456e+17,0.857806131285476
case_g046_op04,14.0,ni,boundary_in,na,4998.0,8.353684342089747e+16,0.8097389182032659
case_g046_op04,14.0,ni,plasma_mid,na,12932.0,8.33791852879858e+16,0.8051075217174695
case_g046_op04,14.0,ni,plasma_deep,na,110070.0,1.308408671969362e+17,0.8437029868557211
case_g046_op04,14.0,ni,chamber_near,na,2072.0,3575064150475890.0,0.0
case_g046_op04,14.0,ni,chamber_far,na,124681.0,2636173480057088.5,0.0
case_g046_op04,14.0,ni,all_plasma,na,128000.0,1.2528428312851787e+17,0.8590584808460408
case_g046_op04,14.0,Te,boundary_in,na,4998.0,0.2852793651760408,0.4365042744450447
case_g046_op04,14.0,Te,plasma_mid,na,12932.0,0.23836275002132704,0.5776285934054024
case_g046_op04,14.0,Te,plasma_deep,na,110070.0,0.11551837328670282,0.7421384343936048
case_g046_op04,14.0,Te,chamber_near,na,2072.0,0.17261424888374938,0.0
case_g046_op04,14.0,Te,chamber_far,na,124681.0,0.11478330260579891,0.0
case_g046_op04,14.0,Te,all_plasma,na,128000.0,0.14280510633601556,0.6841842724858578
case_g046_op04,14.0,phi,boundary_in,na,4998.0,0.5744154249110458,0.9643107295972125
case_g046_op04,14.0,phi,plasma_mid,na,12932.0,0.6016648821279169,0.9484896972464316
case_g046_op04,14.0,phi,plasma_deep,na,110070.0,0.4026124882827666,0.9702621198296941
case_g046_op04,14.0,phi,chamber_near,na,2072.0,0.23758019627007723,0.0
case_g046_op04,14.0,phi,chamber_far,na,124681.0,0.3003198851063429,0.0
case_g046_op04,14.0,phi,all_plasma,na,128000.0,0.4345660025594741,0.9765609735337634
case_g033_op01,15.0,ne,boundary_in,na,4998.0,2.8875178288311388e+16,0.7082441117892031
case_g033_op01,15.0,ne,plasma_mid,na,12932.0,2.338965662739596e+16,0.8030237338038377
case_g033_op01,15.0,ne,plasma_deep,na,110070.0,3.729881359420311e+16,0.7647271107107081
case_g033_op01,15.0,ne,chamber_near,na,2072.0,2093099184352231.2,0.0
case_g033_op01,15.0,ne,chamber_far,na,124681.0,2617706625020812.0,0.0
case_g033_op01,15.0,ne,all_plasma,na,128000.0,3.5835076651150172e+16,0.788205514578052
case_g033_op01,15.0,ni,boundary_in,na,4998.0,2.8393159205736744e+16,0.7174889024716165
case_g033_op01,15.0,ni,plasma_mid,na,12932.0,2.3730012089818236e+16,0.7972233435168955
case_g033_op01,15.0,ni,plasma_deep,na,110070.0,3.700990640697179e+16,0.7683560057046266
case_g033_op01,15.0,ni,chamber_near,na,2072.0,2728429620606905.5,0.0
case_g033_op01,15.0,ni,chamber_far,na,124681.0,2225736222029728.2,0.0
case_g033_op01,15.0,ni,all_plasma,na,128000.0,3.5584182627505384e+16,0.7911259090048955
case_g033_op01,15.0,Te,boundary_in,na,4998.0,0.39855165576364815,0.426706840562716
case_g033_op01,15.0,Te,plasma_mid,na,12932.0,0.3009214839412989,0.6633464470202501
case_g033_op01,15.0,Te,plasma_deep,na,110070.0,0.32199788356801906,0.20061284385097278
case_g033_op01,15.0,Te,chamber_near,na,2072.0,0.2604495979483144,0.0
case_g033_op01,15.0,Te,chamber_far,na,124681.0,0.11462469697457733,0.0
case_g033_op01,15.0,Te,all_plasma,na,128000.0,0.32328016391720255,0.3077619047448298
case_g033_op01,15.0,phi,boundary_in,na,4998.0,0.7578455462194339,0.9659182549542857
case_g033_op01,15.0,phi,plasma_mid,na,12932.0,1.3578130241805217,0.8721855609443088
case_g033_op01,15.0,phi,plasma_deep,na,110070.0,1.5269752901374485,0.8046358460419044
case_g033_op01,15.0,phi,chamber_near,na,2072.0,0.26681052608460126,0.0
case_g033_op01,15.0,phi,chamber_far,na,124681.0,0.31894821394812317,0.0
case_g033_op01,15.0,phi,all_plasma,na,128000.0,1.4878617406088273,0.8681841833019193
case_g029_op01,16.0,ne,boundary_in,na,4998.0,1.0210404095170386e+16,0.9314306778790705
case_g029_op01,16.0,ne,plasma_mid,na,12932.0,5946175814411962.0,0.9754504708371325
case_g029_op01,16.0,ne,plasma_deep,na,110070.0,2.1643176572898004e+16,0.8804315080796458
case_g029_op01,16.0,ne,chamber_near,na,2072.0,2537506911281010.0,0.0
case_g029_op01,16.0,ne,chamber_far,na,124681.0,2487510937357525.5,0.0
case_g029_op01,16.0,ne,all_plasma,na,128000.0,2.025965435389791e+16,0.9038216587381394
case_g029_op01,16.0,ni,boundary_in,na,4998.0,9859501399642322.0,0.935916590577135
case_g029_op01,16.0,ni,plasma_mid,na,12932.0,6169686022649310.0,0.9735645357453524
case_g029_op01,16.0,ni,plasma_deep,na,110070.0,2.220865116981679e+16,0.874100262907157
case_g029_op01,16.0,ni,chamber_near,na,2072.0,3746140150572818.5,0.0
case_g029_op01,16.0,ni,chamber_far,na,124681.0,2352763607817687.0,0.0
case_g029_op01,16.0,ni,all_plasma,na,128000.0,2.077921466915735e+16,0.8987986189426255
case_g029_op01,16.0,Te,boundary_in,na,4998.0,0.3210711657540614,0.38001903328468545
case_g029_op01,16.0,Te,plasma_mid,na,12932.0,0.20358115968363427,0.7420749294010606
case_g029_op01,16.0,Te,plasma_deep,na,110070.0,0.16272493529755488,0.6092930095713798
case_g029_op01,16.0,Te,chamber_near,na,2072.0,0.2985906642328885,0.0
case_g029_op01,16.0,Te,chamber_far,na,124681.0,0.14391083256860054,0.0
case_g029_op01,16.0,Te,all_plasma,na,128000.0,0.17601903809171623,0.6225820859819344
case_g029_op01,16.0,phi,boundary_in,na,4998.0,0.5435489062820053,0.9775449147818661
case_g029_op01,16.0,phi,plasma_mid,na,12932.0,0.8844360019921172,0.919301438536088
case_g029_op01,16.0,phi,plasma_deep,na,110070.0,0.8462704705906479,0.8992106231041395
case_g029_op01,16.0,phi,chamber_near,na,2072.0,0.3531650123786812,0.0
case_g029_op01,16.0,phi,chamber_far,na,124681.0,0.32245593388343774,0.0
case_g029_op01,16.0,phi,all_plasma,na,128000.0,0.8404873794039106,0.9423609550740036
case_g010_op01,17.0,ne,boundary_in,na,4998.0,2.307974586901819e+16,0.8890443862911768
case_g010_op01,17.0,ne,plasma_mid,na,12932.0,1.6398783488243542e+16,0.9411717457978099
case_g010_op01,17.0,ne,plasma_deep,na,110070.0,3.207710146449997e+16,0.9181054874507593
case_g010_op01,17.0,ne,chamber_near,na,2072.0,3772943455431285.5,0.0
case_g010_op01,17.0,ne,chamber_far,na,124681.0,2724644609586045.5,0.0
case_g010_op01,17.0,ne,all_plasma,na,128000.0,3.0541398234109636e+16,0.9307465275664866
case_g010_op01,17.0,ni,boundary_in,na,4998.0,2.3460721512251264e+16,0.8851593991077203
case_g010_op01,17.0,ni,plasma_mid,na,12932.0,1.5471740189574112e+16,0.9476288470046123
case_g010_op01,17.0,ni,plasma_deep,na,110070.0,3.0555297610822376e+16,0.9256911941526991
case_g010_op01,17.0,ni,chamber_near,na,2072.0,5015664218204458.0,0.0
case_g010_op01,17.0,ni,chamber_far,na,124681.0,2455059996349159.5,0.0
case_g010_op01,17.0,ni,all_plasma,na,128000.0,2.9129393152921964e+16,0.9369910181013622
case_g010_op01,17.0,Te,boundary_in,na,4998.0,0.36762078881810434,0.14492989102308373
case_g010_op01,17.0,Te,plasma_mid,na,12932.0,0.21478062800313835,0.6940978389759256
case_g010_op01,17.0,Te,plasma_deep,na,110070.0,0.11673691018438964,0.7711598038216154
case_g010_op01,17.0,Te,chamber_near,na,2072.0,0.2688341099010411,0.0
case_g010_op01,17.0,Te,chamber_far,na,124681.0,0.15520513155413765,0.0
case_g010_op01,17.0,Te,all_plasma,na,128000.0,0.14716054653555918,0.7051687582414616
case_g010_op01,17.0,phi,boundary_in,na,4998.0,0.5343781230571875,0.9749223129575858
case_g010_op01,17.0,phi,plasma_mid,na,12932.0,0.6790379145097566,0.9440947723317319
case_g010_op01,17.0,phi,plasma_deep,na,110070.0,0.6269940435112092,0.9341612301658582
case_g010_op01,17.0,phi,chamber_near,na,2072.0,0.3272437302888094,0.0
case_g010_op01,17.0,phi,chamber_far,na,124681.0,0.30095449695727705,0.0
case_g010_op01,17.0,phi,all_plasma,na,128000.0,0.6291174604480813,0.9607054417729984
case_g024_op03,18.0,ne,boundary_in,na,4998.0,1.8320550778445336e+16,0.9830688131893649
case_g024_op03,18.0,ne,plasma_mid,na,12932.0,2.250683517888297e+16,0.9730563656661481
case_g024_op03,18.0,ne,plasma_deep,na,110070.0,4.378285441604794e+16,0.9792545706472902
case_g024_op03,18.0,ne,chamber_near,na,2072.0,4182118136557709.5,0.0
case_g024_op03,18.0,ne,chamber_far,na,124681.0,3516301244273388.0,0.0
case_g024_op03,18.0,ne,all_plasma,na,128000.0,4.138479378618949e+16,0.9830915530041217
case_g024_op03,18.0,ni,boundary_in,na,4998.0,2.097456898470937e+16,0.9777738014663567
case_g024_op03,18.0,ni,plasma_mid,na,12932.0,2.0822298550854268e+16,0.9769372977828803
case_g024_op03,18.0,ni,plasma_deep,na,110070.0,3.880759418962229e+16,0.9837014655551647
case_g024_op03,18.0,ni,chamber_near,na,2072.0,3826359767106374.0,0.0
case_g024_op03,18.0,ni,chamber_far,na,124681.0,2536600598080560.5,0.0
case_g024_op03,18.0,ni,all_plasma,na,128000.0,3.682457761827552e+16,0.9866110897888469
case_g024_op03,18.0,Te,boundary_in,na,4998.0,0.29665638129172417,-0.046697860482805886
case_g024_op03,18.0,Te,plasma_mid,na,12932.0,0.25786919792018675,0.1633365570280586
case_g024_op03,18.0,Te,plasma_deep,na,110070.0,0.14243864912938436,0.2717116746023803
case_g024_op03,18.0,Te,chamber_near,na,2072.0,0.18027226484022837,0.0
case_g024_op03,18.0,Te,chamber_far,na,124681.0,0.11447987787268332,0.0
case_g024_op03,18.0,Te,all_plasma,na,128000.0,0.1661364003172631,0.22801238123137768
case_g024_op03,18.0,phi,boundary_in,na,4998.0,0.34479518474170895,0.9818033975984893
case_g024_op03,18.0,phi,plasma_mid,na,12932.0,0.3925644049180695,0.9595833713352293
case_g024_op03,18.0,phi,plasma_deep,na,110070.0,0.4980853512019428,0.9061088345408465
case_g024_op03,18.0,phi,chamber_near,na,2072.0,0.21193569637146015,0.0
case_g024_op03,18.0,phi,chamber_far,na,124681.0,0.25345087711852293,0.0
case_g024_op03,18.0,phi,all_plasma,na,128000.0,0.48326888407857344,0.9550753215906495
case_g026_op04,19.0,ne,boundary_in,na,4998.0,8.200068493968248e+16,0.8451773733751847
case_g026_op04,19.0,ne,plasma_mid,na,12932.0,8.135508418354374e+16,0.842391774275909
case_g026_op04,19.0,ne,plasma_deep,na,110070.0,1.6180361934260618e+17,0.7882470596315421
case_g026_op04,19.0,ne,chamber_near,na,2072.0,3436075915314301.0,0.0
case_g026_op04,19.0,ne,chamber_far,na,124681.0,2978560293602719.0,0.0
case_g026_op04,19.0,ne,all_plasma,na,128000.0,1.5311549348006422e+17,0.8157852220371111
case_g026_op04,19.0,ni,boundary_in,na,4998.0,8.099140479592997e+16,0.8488294482546601
case_g026_op04,19.0,ni,plasma_mid,na,12932.0,8.157313439241941e+16,0.8415403365316474
case_g026_op04,19.0,ni,plasma_deep,na,110070.0,1.611357951230206e+17,0.7899911494250822
case_g026_op04,19.0,ni,chamber_near,na,2072.0,3865395269680744.5,0.0
case_g026_op04,19.0,ni,chamber_far,na,124681.0,2571877698194367.5,0.0
case_g026_op04,19.0,ni,all_plasma,na,128000.0,1.5249938909120224e+17,0.8172509132013803
case_g026_op04,19.0,Te,boundary_in,na,4998.0,0.31540703627884514,0.21583395701129082
case_g026_op04,19.0,Te,plasma_mid,na,12932.0,0.28844333249987675,0.293307335526821
case_g026_op04,19.0,Te,plasma_deep,na,110070.0,0.167199972675364,0.35210140830498415
case_g026_op04,19.0,Te,chamber_near,na,2072.0,0.19983741526321633,0.0
case_g026_op04,19.0,Te,chamber_far,na,124681.0,0.12388911935453592,0.0
case_g026_op04,19.0,Te,all_plasma,na,128000.0,0.19060438395772988,0.33505720470076106
case_g026_op04,19.0,phi,boundary_in,na,4998.0,0.5348272231576039,0.9676528708449433
case_g026_op04,19.0,phi,plasma_mid,na,12932.0,0.5546530794230634,0.9520507100511919
case_g026_op04,19.0,phi,plasma_deep,na,110070.0,0.5465784649922925,0.9369254676041351
case_g026_op04,19.0,phi,chamber_near,na,2072.0,0.2307205262245013,0.0
case_g026_op04,19.0,phi,chamber_far,na,124681.0,0.27491050920883203,0.0
case_g026_op04,19.0,phi,all_plasma,na,128000.0,0.5469462387560751,0.9591661166224076
case_g023_op04,20.0,ne,boundary_in,na,4998.0,6.859388327020064e+16,0.8204145565514126
case_g023_op04,20.0,ne,plasma_mid,na,12932.0,6.710197967684097e+16,0.8219495752831564
case_g023_op04,20.0,ne,plasma_deep,na,110070.0,1.5996782315522342e+17,0.6939872172849331
case_g023_op04,20.0,ne,chamber_near,na,2072.0,3827255502806443.0,0.0
case_g023_op04,20.0,ne,chamber_far,na,124681.0,3571078640114862.5,0.0
case_g023_op04,20.0,ne,all_plasma,na,128000.0,1.5047849628303904e+17,0.7379593429383993
case_g023_op04,20.0,ni,boundary_in,na,4998.0,6.844414655677271e+16,0.8210091149236275
case_g023_op04,20.0,ni,plasma_mid,na,12932.0,6.630967744915109e+16,0.8261215117822643
case_g023_op04,20.0,ni,plasma_deep,na,110070.0,1.6044583119150365e+17,0.6921551415904371
case_g023_op04,20.0,ni,chamber_near,na,2072.0,4280505595750989.5,0.0
case_g023_op04,20.0,ni,chamber_far,na,124681.0,2781876779783806.0,0.0
case_g023_op04,20.0,ni,all_plasma,na,128000.0,1.5087744453483126e+17,0.7365453356068119
case_g023_op04,20.0,Te,boundary_in,na,4998.0,0.3414629593556001,0.153434595050013
case_g023_op04,20.0,Te,plasma_mid,na,12932.0,0.28043109662253757,0.38949745307260275
case_g023_op04,20.0,Te,plasma_deep,na,110070.0,0.13316776572411165,0.6335859351764641
case_g023_op04,20.0,Te,chamber_near,na,2072.0,0.21686563810552872,0.0
case_g023_op04,20.0,Te,chamber_far,na,124681.0,0.14181225536485137,0.0
case_g023_op04,20.0,Te,all_plasma,na,128000.0,0.16657599655890948,0.5434575780527702
case_g023_op04,20.0,phi,boundary_in,na,4998.0,0.51594472080729,0.9705784411804028
case_g023_op04,20.0,phi,plasma_mid,na,12932.0,0.5879119550873929,0.9476236262710854
case_g023_op04,20.0,phi,plasma_deep,na,110070.0,0.4302935259161905,0.9628848801699349
case_g023_op04,20.0,phi,chamber_near,na,2072.0,0.2933212386913883,0.0
case_g023_op04,20.0,phi,chamber_far,na,124681.0,0.30431027451156517,0.0
case_g023_op04,20.0,phi,all_plasma,na,128000.0,0.4522515080856712,0.9737895932618091
case_g009_op04,21.0,ne,boundary_in,na,4998.0,2.7767019007828774e+17,0.8716260325082281
case_g009_op04,21.0,ne,plasma_mid,na,12932.0,3.331882966083186e+17,0.8108965741346496
case_g009_op04,21.0,ne,plasma_deep,na,110070.0,8.71636294637041e+17,0.6678713326790566
case_g009_op04,21.0,ne,chamber_near,na,2072.0,8265596127922793.0,0.0
case_g009_op04,21.0,ne,chamber_far,na,124681.0,3943469141291200.0,0.0
case_g009_op04,21.0,ne,all_plasma,na,128000.0,8.170385357728585e+17,0.7202124918482569
case_g009_op04,21.0,ni,boundary_in,na,4998.0,2.700820919739594e+17,0.8784905638457681
case_g009_op04,21.0,ni,plasma_mid,na,12932.0,3.340657067740406e+17,0.8098977959692263
case_g009_op04,21.0,ni,plasma_deep,na,110070.0,8.749513248984657e+17,0.6653401274947843
case_g009_op04,21.0,ni,chamber_near,na,2072.0,6678669058884976.0,0.0
case_g009_op04,21.0,ni,chamber_far,na,124681.0,3139487033465979.0,0.0
case_g009_op04,21.0,ni,all_plasma,na,128000.0,8.200169288705347e+17,0.7181599599926705
case_g009_op04,21.0,Te,boundary_in,na,4998.0,0.44246718218155096,-2.095887620465363
case_g009_op04,21.0,Te,plasma_mid,na,12932.0,0.2566118911289581,-0.13068728385734896
case_g009_op04,21.0,Te,plasma_deep,na,110070.0,0.1964187085747119,-1.0347812064486104
case_g009_op04,21.0,Te,chamber_near,na,2072.0,0.15357315117800366,0.0
case_g009_op04,21.0,Te,chamber_far,na,124681.0,0.1033962373529939,0.0
case_g009_op04,21.0,Te,all_plasma,na,128000.0,0.2178839452407316,-0.8990318234965176
case_g009_op04,21.0,phi,boundary_in,na,4998.0,0.5542579673974591,0.9406027387735847
case_g009_op04,21.0,phi,plasma_mid,na,12932.0,0.47121679922408877,0.9309358612697746
case_g009_op04,21.0,phi,plasma_deep,na,110070.0,0.5008909541785838,0.8862365023294388
case_g009_op04,21.0,phi,chamber_near,na,2072.0,1.2192329641598505,0.0
case_g009_op04,21.0,phi,chamber_far,na,124681.0,0.3604978681522516,0.0
case_g009_op04,21.0,phi,all_plasma,na,128000.0,0.5001760566922885,0.9328341976504815
case_g012_op05,22.0,ne,boundary_in,na,4998.0,2.1327586548894036e+16,0.9008959365872602
case_g012_op05,22.0,ne,plasma_mid,na,12932.0,1.4889480809275352e+16,0.9485710110493598
case_g012_op05,22.0,ne,plasma_deep,na,110070.0,2.5217783681163708e+16,0.9518123623542805
case_g012_op05,22.0,ne,chamber_near,na,2072.0,2620014006529907.5,0.0
case_g012_op05,22.0,ne,chamber_far,na,124681.0,2481010246570042.5,0.0
case_g012_op05,22.0,ne,all_plasma,na,128000.0,2.422839630806098e+16,0.9599400538910874
case_g012_op05,22.0,ni,boundary_in,na,4998.0,2.128918044396104e+16,0.9010588191455354
case_g012_op05,22.0,ni,plasma_mid,na,12932.0,1.4552873649651382e+16,0.9508636562688364
case_g012_op05,22.0,ni,plasma_deep,na,110070.0,2.6157415590461172e+16,0.9481541128142665
case_g012_op05,22.0,ni,chamber_near,na,2072.0,2972329473417590.5,0.0
case_g012_op05,22.0,ni,chamber_far,na,124681.0,2417067544291448.5,0.0
case_g012_op05,22.0,ni,all_plasma,na,128000.0,2.5049185285186104e+16,0.9571712780252616
case_g012_op05,22.0,Te,boundary_in,na,4998.0,0.29814261149103255,0.2748532796294443
case_g012_op05,22.0,Te,plasma_mid,na,12932.0,0.20816427648524755,0.6288402937742894
case_g012_op05,22.0,Te,plasma_deep,na,110070.0,0.11802867407809726,0.6826123392036526
case_g012_op05,22.0,Te,chamber_near,na,2072.0,0.202781867612862,0.0
case_g012_op05,22.0,Te,chamber_far,na,124681.0,0.11622789590024274,0.0
case_g012_op05,22.0,Te,all_plasma,na,128000.0,0.14081240530219724,0.6393096751694274
case_g012_op05,22.0,phi,boundary_in,na,4998.0,0.44609746212298523,0.9792618749730936
case_g012_op05,22.0,phi,plasma_mid,na,12932.0,0.4660251439646039,0.9652098766975414
case_g012_op05,22.0,phi,plasma_deep,na,110070.0,0.39823059162085006,0.9626295332497347
case_g012_op05,22.0,phi,chamber_near,na,2072.0,0.24471354968776207,0.0
case_g012_op05,22.0,phi,chamber_far,na,124681.0,0.3149471840712969,0.0
case_g012_op05,22.0,phi,all_plasma,na,128000.0,0.4075356460366175,0.9793405437600328
case_g032_op01,23.0,ne,boundary_in,na,4998.0,8847453197081745.0,0.9914038085327248
case_g032_op01,23.0,ne,plasma_mid,na,12932.0,1.5455248844151576e+16,0.9723954135145871
case_g032_op01,23.0,ne,plasma_deep,na,110070.0,3.730217693859205e+16,0.9706148120118884
case_g032_op01,23.0,ne,chamber_near,na,2072.0,2957431421077325.5,0.0
case_g032_op01,23.0,ne,chamber_far,na,124681.0,2759294675155954.0,0.0
case_g032_op01,23.0,ne,all_plasma,na,128000.0,3.498184744122104e+16,0.9763447898042574
case_g032_op01,23.0,ni,boundary_in,na,4998.0,9902348508790884.0,0.9892113868758635
case_g032_op01,23.0,ni,plasma_mid,na,12932.0,1.2856912672802194e+16,0.9808952475544575
case_g032_op01,23.0,ni,plasma_deep,na,110070.0,3.659821195602855e+16,0.9717133768590008
case_g032_op01,23.0,ni,chamber_near,na,2072.0,3831114527281690.0,0.0
case_g032_op01,23.0,ni,chamber_far,na,124681.0,2646973020871450.0,0.0
case_g032_op01,23.0,ni,all_plasma,na,128000.0,3.423935871508541e+16,0.9773353388961771
case_g032_op01,23.0,Te,boundary_in,na,4998.0,0.3312128760326387,-0.09376875096768589
case_g032_op01,23.0,Te,plasma_mid,na,12932.0,0.25694579056641353,0.3069474255987309
case_g032_op01,23.0,Te,plasma_deep,na,110070.0,0.14020760858947606,0.42933457049826784
case_g032_op01,23.0,Te,chamber_near,na,2072.0,0.20701126584635246,0.0
case_g032_op01,23.0,Te,chamber_far,na,124681.0,0.12930490100441439,0.0
case_g032_op01,23.0,Te,all_plasma,na,128000.0,0.1669077911006708,0.3634554526830934
case_g032_op01,23.0,phi,boundary_in,na,4998.0,0.3265830284230106,0.9850864738751229
case_g032_op01,23.0,phi,plasma_mid,na,12932.0,0.37489666256285015,0.9676960913489592
case_g032_op01,23.0,phi,plasma_deep,na,110070.0,0.3087387196952526,0.9698594930197942
case_g032_op01,23.0,phi,chamber_near,na,2072.0,0.2542875315945175,0.0
case_g032_op01,23.0,phi,chamber_far,na,124681.0,0.32957931073167546,0.0
case_g032_op01,23.0,phi,all_plasma,na,128000.0,0.31675179401750775,0.9836326353449574
case_g008_op06,24.0,ne,boundary_in,na,4998.0,1.5123027647471734e+16,0.7458445769793646
case_g008_op06,24.0,ne,plasma_mid,na,12932.0,1.209205116566511e+16,0.831424986605769
case_g008_op06,24.0,ne,plasma_deep,na,110070.0,2.794802747430691e+16,0.5769317263922074
case_g008_op06,24.0,ne,chamber_near,na,2072.0,3245771165580665.0,0.0
case_g008_op06,24.0,ne,chamber_far,na,124681.0,2471036560595817.5,0.0
case_g008_op06,24.0,ne,all_plasma,na,128000.0,2.6370079895490468e+16,0.6413009825978568
case_g008_op06,24.0,ni,boundary_in,na,4998.0,1.2485268898967156e+16,0.826403019065363
case_g008_op06,24.0,ni,plasma_mid,na,12932.0,1.0194921164968768e+16,0.8801421173198178
case_g008_op06,24.0,ni,plasma_deep,na,110070.0,2.1926794326264644e+16,0.7395850333320438
case_g008_op06,24.0,ni,chamber_near,na,2072.0,3548456802950063.5,0.0
case_g008_op06,24.0,ni,chamber_far,na,124681.0,2175230982034436.0,0.0
case_g008_op06,24.0,ni,all_plasma,na,128000.0,2.073703145642282e+16,0.7781182701493061
case_g008_op06,24.0,Te,boundary_in,na,4998.0,0.673600733066646,-0.7467155357325403
case_g008_op06,24.0,Te,plasma_mid,na,12932.0,0.483002083199854,0.08187667320072423
case_g008_op06,24.0,Te,plasma_deep,na,110070.0,0.533539425899326,-1.2564373794206132
case_g008_op06,24.0,Te,chamber_near,na,2072.0,0.3018485698056819,0.0
case_g008_op06,24.0,Te,chamber_far,na,124681.0,0.12388490267093107,0.0
case_g008_op06,24.0,Te,all_plasma,na,128000.0,0.5348605485983035,-0.9591381291001764
case_g008_op06,24.0,phi,boundary_in,na,4998.0,0.6961425777971676,0.9748041949995205
case_g008_op06,24.0,phi,plasma_mid,na,12932.0,0.727995060761536,0.966929426757556
case_g008_op06,24.0,phi,plasma_deep,na,110070.0,1.7541847438006655,0.7618710903054653
case_g008_op06,24.0,phi,chamber_near,na,2072.0,0.3837684526176284,0.0
case_g008_op06,24.0,phi,chamber_far,na,124681.0,0.3258745144687842,0.0
case_g008_op06,24.0,phi,all_plasma,na,128000.0,1.6488140090914936,0.8592054672976157
case_g006_op05,25.0,ne,boundary_in,na,4998.0,8.412708487942939e+16,0.8488437668773388
case_g006_op05,25.0,ne,plasma_mid,na,12932.0,8.108936104571269e+16,0.8568387916342883
case_g006_op05,25.0,ne,plasma_deep,na,110070.0,1.3130742804585067e+17,0.9557778547325829
case_g006_op05,25.0,ne,chamber_near,na,2072.0,4294296207445767.5,0.0
case_g006_op05,25.0,ne,chamber_far,na,124681.0,2822822988756163.0,0.0
case_g006_op05,25.0,ne,all_plasma,na,128000.0,1.2556728244982784e+17,0.9641317147507065
case_g006_op05,25.0,ni,boundary_in,na,4998.0,9.1439848964849e+16,0.8211507654584022
case_g006_op05,25.0,ni,plasma_mid,na,12932.0,8.246347989640253e+16,0.851940293613984
case_g006_op05,25.0,ni,plasma_deep,na,110070.0,1.3090828559039234e+17,0.9560462579446127
case_g006_op05,25.0,ni,chamber_near,na,2072.0,3221392302492503.5,0.0
case_g006_op05,25.0,ni,chamber_far,na,124681.0,2552597103920720.5,0.0
case_g006_op05,25.0,ni,all_plasma,na,128000.0,1.2549892082183122e+17,0.9641680632069289
case_g006_op05,25.0,Te,boundary_in,na,4998.0,0.2879576537639842,-0.5544730590211169
